"stn_name","year","month","day","daily_rainfall","stn_code"
"Yishun",2016,1,1,6.4,"S91"
"Yishun",2016,1,2,23.8,"S91"
"Yishun",2016,1,3,1.2,"S91"
"Yishun",2016,1,4,0.2,"S91"
"Yishun",2016,1,5,0,"S91"
"Yishun",2016,1,6,0,"S91"
"Yishun",2016,1,7,0,"S91"
"Yishun",2016,1,8,0,"S91"
"Yishun",2016,1,9,0,"S91"
"Yishun",2016,1,10,0,"S91"
"Yishun",2016,1,11,3.2,"S91"
"Yishun",2016,1,12,0,"S91"
"Yishun",2016,1,13,0,"S91"
"Yishun",2016,1,14,1.4,"S91"
"Yishun",2016,1,15,36.6,"S91"
"Yishun",2016,1,16,0.2,"S91"
"Yishun",2016,1,17,48.4,"S91"
"Yishun",2016,1,18,0.8,"S91"
"Yishun",2016,1,19,0.2,"S91"
"Yishun",2016,1,20,0.6,"S91"
"Yishun",2016,1,21,0.2,"S91"
"Yishun",2016,1,22,1.8,"S91"
"Yishun",2016,1,23,0.6,"S91"
"Yishun",2016,1,24,0,"S91"
"Yishun",2016,1,25,6.8,"S91"
"Yishun",2016,1,26,0.8,"S91"
"Yishun",2016,1,27,0,"S91"
"Yishun",2016,1,28,15.4,"S91"
"Yishun",2016,1,29,1.4,"S91"
"Yishun",2016,1,30,0,"S91"
"Yishun",2016,1,31,0,"S91"
"Whampoa",2016,1,1,2.2,"S123"
"Whampoa",2016,1,2,23.8,"S123"
"Whampoa",2016,1,3,2.2,"S123"
"Whampoa",2016,1,4,2.8,"S123"
"Whampoa",2016,1,5,0,"S123"
"Whampoa",2016,1,6,1.6,"S123"
"Whampoa",2016,1,7,0,"S123"
"Whampoa",2016,1,8,0,"S123"
"Whampoa",2016,1,9,7.8,"S123"
"Whampoa",2016,1,10,0,"S123"
"Whampoa",2016,1,11,3.6,"S123"
"Whampoa",2016,1,12,0.2,"S123"
"Whampoa",2016,1,13,0,"S123"
"Whampoa",2016,1,14,1.4,"S123"
"Whampoa",2016,1,15,12.2,"S123"
"Whampoa",2016,1,16,25.8,"S123"
"Whampoa",2016,1,17,3.2,"S123"
"Whampoa",2016,1,18,0.4,"S123"
"Whampoa",2016,1,19,5.8,"S123"
"Whampoa",2016,1,20,5.2,"S123"
"Whampoa",2016,1,21,0.4,"S123"
"Whampoa",2016,1,22,20.8,"S123"
"Whampoa",2016,1,23,6.4,"S123"
"Whampoa",2016,1,24,1.6,"S123"
"Whampoa",2016,1,25,4.8,"S123"
"Whampoa",2016,1,26,5.4,"S123"
"Whampoa",2016,1,27,0,"S123"
"Whampoa",2016,1,28,0,"S123"
"Whampoa",2016,1,29,0,"S123"
"Whampoa",2016,1,30,0,"S123"
"Whampoa",2016,1,31,2.2,"S123"
"Upper Thomson",2016,1,1,9.2,"S46"
"Upper Thomson",2016,1,2,27.8,"S46"
"Upper Thomson",2016,1,3,0.8,"S46"
"Upper Thomson",2016,1,4,2.4,"S46"
"Upper Thomson",2016,1,5,1,"S46"
"Upper Thomson",2016,1,6,0.6,"S46"
"Upper Thomson",2016,1,7,0,"S46"
"Upper Thomson",2016,1,8,0,"S46"
"Upper Thomson",2016,1,9,0.6,"S46"
"Upper Thomson",2016,1,10,0,"S46"
"Upper Thomson",2016,1,11,17.2,"S46"
"Upper Thomson",2016,1,12,0,"S46"
"Upper Thomson",2016,1,13,0,"S46"
"Upper Thomson",2016,1,14,6,"S46"
"Upper Thomson",2016,1,15,17.8,"S46"
"Upper Thomson",2016,1,16,5.2,"S46"
"Upper Thomson",2016,1,17,10,"S46"
"Upper Thomson",2016,1,18,24,"S46"
"Upper Thomson",2016,1,19,10.6,"S46"
"Upper Thomson",2016,1,20,3.2,"S46"
"Upper Thomson",2016,1,21,0.2,"S46"
"Upper Thomson",2016,1,22,28,"S46"
"Upper Thomson",2016,1,23,1.4,"S46"
"Upper Thomson",2016,1,24,0.2,"S46"
"Upper Thomson",2016,1,25,2.6,"S46"
"Upper Thomson",2016,1,26,1.6,"S46"
"Upper Thomson",2016,1,27,0,"S46"
"Upper Thomson",2016,1,28,1.8,"S46"
"Upper Thomson",2016,1,29,1,"S46"
"Upper Thomson",2016,1,30,0,"S46"
"Upper Thomson",2016,1,31,1.2,"S46"
"Upper Peirce Reservoir",2016,1,1,7,"S69"
"Upper Peirce Reservoir",2016,1,2,27.2,"S69"
"Upper Peirce Reservoir",2016,1,3,0.4,"S69"
"Upper Peirce Reservoir",2016,1,4,0.2,"S69"
"Upper Peirce Reservoir",2016,1,5,0,"S69"
"Upper Peirce Reservoir",2016,1,6,0,"S69"
"Upper Peirce Reservoir",2016,1,7,0,"S69"
"Upper Peirce Reservoir",2016,1,8,0,"S69"
"Upper Peirce Reservoir",2016,1,9,0,"S69"
"Upper Peirce Reservoir",2016,1,10,0,"S69"
"Upper Peirce Reservoir",2016,1,11,12.4,"S69"
"Upper Peirce Reservoir",2016,1,12,0,"S69"
"Upper Peirce Reservoir",2016,1,13,0,"S69"
"Upper Peirce Reservoir",2016,1,14,3.4,"S69"
"Upper Peirce Reservoir",2016,1,15,21.2,"S69"
"Upper Peirce Reservoir",2016,1,16,0,"S69"
"Upper Peirce Reservoir",2016,1,17,4.4,"S69"
"Upper Peirce Reservoir",2016,1,18,19.8,"S69"
"Upper Peirce Reservoir",2016,1,19,1.4,"S69"
"Upper Peirce Reservoir",2016,1,20,1.6,"S69"
"Upper Peirce Reservoir",2016,1,21,0.4,"S69"
"Upper Peirce Reservoir",2016,1,22,22.6,"S69"
"Upper Peirce Reservoir",2016,1,23,3.4,"S69"
"Upper Peirce Reservoir",2016,1,24,0,"S69"
"Upper Peirce Reservoir",2016,1,25,3.4,"S69"
"Upper Peirce Reservoir",2016,1,26,1.4,"S69"
"Upper Peirce Reservoir",2016,1,27,0,"S69"
"Upper Peirce Reservoir",2016,1,28,3.6,"S69"
"Upper Peirce Reservoir",2016,1,29,0.4,"S69"
"Upper Peirce Reservoir",2016,1,30,0,"S69"
"Upper Peirce Reservoir",2016,1,31,1.8,"S69"
"Ulu Pandan",2016,1,1,9.6,"S35"
"Ulu Pandan",2016,1,2,21.8,"S35"
"Ulu Pandan",2016,1,3,0,"S35"
"Ulu Pandan",2016,1,4,9.4,"S35"
"Ulu Pandan",2016,1,5,0.4,"S35"
"Ulu Pandan",2016,1,6,1,"S35"
"Ulu Pandan",2016,1,7,0,"S35"
"Ulu Pandan",2016,1,8,0,"S35"
"Ulu Pandan",2016,1,9,0,"S35"
"Ulu Pandan",2016,1,10,0,"S35"
"Ulu Pandan",2016,1,11,2.8,"S35"
"Ulu Pandan",2016,1,12,0,"S35"
"Ulu Pandan",2016,1,13,0,"S35"
"Ulu Pandan",2016,1,14,7.8,"S35"
"Ulu Pandan",2016,1,15,2.4,"S35"
"Ulu Pandan",2016,1,16,0,"S35"
"Ulu Pandan",2016,1,17,13.4,"S35"
"Ulu Pandan",2016,1,18,8.2,"S35"
"Ulu Pandan",2016,1,19,2.4,"S35"
"Ulu Pandan",2016,1,20,7.6,"S35"
"Ulu Pandan",2016,1,21,0.2,"S35"
"Ulu Pandan",2016,1,22,58.2,"S35"
"Ulu Pandan",2016,1,23,4,"S35"
"Ulu Pandan",2016,1,24,1.6,"S35"
"Ulu Pandan",2016,1,25,14,"S35"
"Ulu Pandan",2016,1,26,2,"S35"
"Ulu Pandan",2016,1,27,0,"S35"
"Ulu Pandan",2016,1,28,18.4,"S35"
"Ulu Pandan",2016,1,29,19.6,"S35"
"Ulu Pandan",2016,1,30,0,"S35"
"Ulu Pandan",2016,1,31,5.4,"S35"
"Tuas South",2016,1,1,15.4,"S115"
"Tuas South",2016,1,2,5,"S115"
"Tuas South",2016,1,3,0.2,"S115"
"Tuas South",2016,1,4,19,"S115"
"Tuas South",2016,1,5,0.2,"S115"
"Tuas South",2016,1,6,0.8,"S115"
"Tuas South",2016,1,7,0,"S115"
"Tuas South",2016,1,8,0,"S115"
"Tuas South",2016,1,9,0,"S115"
"Tuas South",2016,1,10,0,"S115"
"Tuas South",2016,1,11,7.4,"S115"
"Tuas South",2016,1,12,0.2,"S115"
"Tuas South",2016,1,13,7.6,"S115"
"Tuas South",2016,1,14,43,"S115"
"Tuas South",2016,1,15,22.4,"S115"
"Tuas South",2016,1,16,0,"S115"
"Tuas South",2016,1,17,7.4,"S115"
"Tuas South",2016,1,18,22.6,"S115"
"Tuas South",2016,1,19,22.6,"S115"
"Tuas South",2016,1,20,6.6,"S115"
"Tuas South",2016,1,21,0.2,"S115"
"Tuas South",2016,1,22,12.6,"S115"
"Tuas South",2016,1,23,0.8,"S115"
"Tuas South",2016,1,24,3.8,"S115"
"Tuas South",2016,1,25,13.8,"S115"
"Tuas South",2016,1,26,2,"S115"
"Tuas South",2016,1,27,0,"S115"
"Tuas South",2016,1,28,6.4,"S115"
"Tuas South",2016,1,29,31.8,"S115"
"Tuas South",2016,1,30,0.2,"S115"
"Tuas South",2016,1,31,29.6,"S115"
"Tuas",2016,1,1,19.4,"S89"
"Tuas",2016,1,2,5.2,"S89"
"Tuas",2016,1,3,0,"S89"
"Tuas",2016,1,4,4,"S89"
"Tuas",2016,1,5,13.4,"S89"
"Tuas",2016,1,6,0.8,"S89"
"Tuas",2016,1,7,0,"S89"
"Tuas",2016,1,8,0,"S89"
"Tuas",2016,1,9,0,"S89"
"Tuas",2016,1,10,0,"S89"
"Tuas",2016,1,11,31,"S89"
"Tuas",2016,1,12,0,"S89"
"Tuas",2016,1,13,1.2,"S89"
"Tuas",2016,1,14,31.8,"S89"
"Tuas",2016,1,15,8.2,"S89"
"Tuas",2016,1,16,0.8,"S89"
"Tuas",2016,1,17,38.6,"S89"
"Tuas",2016,1,18,15.6,"S89"
"Tuas",2016,1,19,5.4,"S89"
"Tuas",2016,1,20,15.6,"S89"
"Tuas",2016,1,21,0,"S89"
"Tuas",2016,1,22,4.8,"S89"
"Tuas",2016,1,23,13.2,"S89"
"Tuas",2016,1,24,1.2,"S89"
"Tuas",2016,1,25,8.8,"S89"
"Tuas",2016,1,26,1.6,"S89"
"Tuas",2016,1,27,0,"S89"
"Tuas",2016,1,28,22.6,"S89"
"Tuas",2016,1,29,20,"S89"
"Tuas",2016,1,30,0,"S89"
"Tuas",2016,1,31,13,"S89"
"Toa Payoh",2016,1,1,2.4,"S88"
"Toa Payoh",2016,1,2,24.6,"S88"
"Toa Payoh",2016,1,3,1.6,"S88"
"Toa Payoh",2016,1,4,5.8,"S88"
"Toa Payoh",2016,1,5,0,"S88"
"Toa Payoh",2016,1,6,1.4,"S88"
"Toa Payoh",2016,1,7,0,"S88"
"Toa Payoh",2016,1,8,0,"S88"
"Toa Payoh",2016,1,9,7.6,"S88"
"Toa Payoh",2016,1,10,0,"S88"
"Toa Payoh",2016,1,11,16.8,"S88"
"Toa Payoh",2016,1,12,0,"S88"
"Toa Payoh",2016,1,13,0,"S88"
"Toa Payoh",2016,1,14,2,"S88"
"Toa Payoh",2016,1,15,21.6,"S88"
"Toa Payoh",2016,1,16,13.2,"S88"
"Toa Payoh",2016,1,17,9.2,"S88"
"Toa Payoh",2016,1,18,4.8,"S88"
"Toa Payoh",2016,1,19,4.8,"S88"
"Toa Payoh",2016,1,20,5,"S88"
"Toa Payoh",2016,1,21,0.4,"S88"
"Toa Payoh",2016,1,22,17.8,"S88"
"Toa Payoh",2016,1,23,7,"S88"
"Toa Payoh",2016,1,24,2.8,"S88"
"Toa Payoh",2016,1,25,6,"S88"
"Toa Payoh",2016,1,26,2.8,"S88"
"Toa Payoh",2016,1,27,0,"S88"
"Toa Payoh",2016,1,28,0,"S88"
"Toa Payoh",2016,1,29,1.4,"S88"
"Toa Payoh",2016,1,30,0,"S88"
"Toa Payoh",2016,1,31,0,"S88"
"Tengah",2016,1,1,13.6,"S23"
"Tengah",2016,1,2,4.9,"S23"
"Tengah",2016,1,3,0.1,"S23"
"Tengah",2016,1,4,0.4,"S23"
"Tengah",2016,1,5,0,"S23"
"Tengah",2016,1,6,8.4,"S23"
"Tengah",2016,1,7,0,"S23"
"Tengah",2016,1,8,0,"S23"
"Tengah",2016,1,9,0,"S23"
"Tengah",2016,1,10,0,"S23"
"Tengah",2016,1,11,18,"S23"
"Tengah",2016,1,12,0,"S23"
"Tengah",2016,1,13,0,"S23"
"Tengah",2016,1,14,13.5,"S23"
"Tengah",2016,1,15,16.3,"S23"
"Tengah",2016,1,16,0.1,"S23"
"Tengah",2016,1,17,10.9,"S23"
"Tengah",2016,1,18,8.8,"S23"
"Tengah",2016,1,19,0,"S23"
"Tengah",2016,1,20,6.3,"S23"
"Tengah",2016,1,21,0,"S23"
"Tengah",2016,1,22,12.8,"S23"
"Tengah",2016,1,23,19.8,"S23"
"Tengah",2016,1,24,0,"S23"
"Tengah",2016,1,25,14.8,"S23"
"Tengah",2016,1,26,3.5,"S23"
"Tengah",2016,1,27,0,"S23"
"Tengah",2016,1,28,37.3,"S23"
"Tengah",2016,1,29,15.7,"S23"
"Tengah",2016,1,30,0,"S23"
"Tengah",2016,1,31,3.9,"S23"
"Tanjong Katong",2016,1,1,0.4,"S78"
"Tanjong Katong",2016,1,2,11,"S78"
"Tanjong Katong",2016,1,3,3.6,"S78"
"Tanjong Katong",2016,1,4,0,"S78"
"Tanjong Katong",2016,1,5,0,"S78"
"Tanjong Katong",2016,1,6,0,"S78"
"Tanjong Katong",2016,1,7,0,"S78"
"Tanjong Katong",2016,1,8,0,"S78"
"Tanjong Katong",2016,1,9,0,"S78"
"Tanjong Katong",2016,1,10,0,"S78"
"Tanjong Katong",2016,1,11,4.4,"S78"
"Tanjong Katong",2016,1,12,0,"S78"
"Tanjong Katong",2016,1,13,4.6,"S78"
"Tanjong Katong",2016,1,14,5.2,"S78"
"Tanjong Katong",2016,1,15,13.6,"S78"
"Tanjong Katong",2016,1,16,18.2,"S78"
"Tanjong Katong",2016,1,17,4.8,"S78"
"Tanjong Katong",2016,1,18,0.8,"S78"
"Tanjong Katong",2016,1,19,5,"S78"
"Tanjong Katong",2016,1,20,0.8,"S78"
"Tanjong Katong",2016,1,21,0.4,"S78"
"Tanjong Katong",2016,1,22,4.6,"S78"
"Tanjong Katong",2016,1,23,14.2,"S78"
"Tanjong Katong",2016,1,24,0.2,"S78"
"Tanjong Katong",2016,1,25,3.2,"S78"
"Tanjong Katong",2016,1,26,7,"S78"
"Tanjong Katong",2016,1,27,0,"S78"
"Tanjong Katong",2016,1,28,1.8,"S78"
"Tanjong Katong",2016,1,29,5.6,"S78"
"Tanjong Katong",2016,1,30,0,"S78"
"Tanjong Katong",2016,1,31,4.2,"S78"
"Tai Seng",2016,1,1,3.2,"S43"
"Tai Seng",2016,1,2,29,"S43"
"Tai Seng",2016,1,3,4,"S43"
"Tai Seng",2016,1,4,1.2,"S43"
"Tai Seng",2016,1,5,0,"S43"
"Tai Seng",2016,1,6,0,"S43"
"Tai Seng",2016,1,7,0,"S43"
"Tai Seng",2016,1,8,0,"S43"
"Tai Seng",2016,1,9,0,"S43"
"Tai Seng",2016,1,10,0,"S43"
"Tai Seng",2016,1,11,0,"S43"
"Tai Seng",2016,1,12,0,"S43"
"Tai Seng",2016,1,13,0,"S43"
"Tai Seng",2016,1,14,0,"S43"
"Tai Seng",2016,1,15,13,"S43"
"Tai Seng",2016,1,16,6.4,"S43"
"Tai Seng",2016,1,17,19,"S43"
"Tai Seng",2016,1,18,0,"S43"
"Tai Seng",2016,1,19,2.6,"S43"
"Tai Seng",2016,1,20,0.4,"S43"
"Tai Seng",2016,1,21,0.6,"S43"
"Tai Seng",2016,1,22,4.4,"S43"
"Tai Seng",2016,1,23,15.6,"S43"
"Tai Seng",2016,1,24,0,"S43"
"Tai Seng",2016,1,25,1.6,"S43"
"Tai Seng",2016,1,26,6.8,"S43"
"Tai Seng",2016,1,27,0,"S43"
"Tai Seng",2016,1,28,0,"S43"
"Tai Seng",2016,1,29,8.4,"S43"
"Tai Seng",2016,1,30,0,"S43"
"Tai Seng",2016,1,31,0,"S43"
"Somerset (Road)",2016,1,1,3.4,"S79"
"Somerset (Road)",2016,1,2,19,"S79"
"Somerset (Road)",2016,1,3,1.6,"S79"
"Somerset (Road)",2016,1,4,2.8,"S79"
"Somerset (Road)",2016,1,5,0,"S79"
"Somerset (Road)",2016,1,6,0.2,"S79"
"Somerset (Road)",2016,1,7,0,"S79"
"Somerset (Road)",2016,1,8,0,"S79"
"Somerset (Road)",2016,1,9,6.8,"S79"
"Somerset (Road)",2016,1,10,0,"S79"
"Somerset (Road)",2016,1,11,16.2,"S79"
"Somerset (Road)",2016,1,12,0,"S79"
"Somerset (Road)",2016,1,13,0,"S79"
"Somerset (Road)",2016,1,14,10.2,"S79"
"Somerset (Road)",2016,1,15,24.4,"S79"
"Somerset (Road)",2016,1,16,6.4,"S79"
"Somerset (Road)",2016,1,17,12,"S79"
"Somerset (Road)",2016,1,18,19.8,"S79"
"Somerset (Road)",2016,1,19,3,"S79"
"Somerset (Road)",2016,1,20,11.4,"S79"
"Somerset (Road)",2016,1,21,0.4,"S79"
"Somerset (Road)",2016,1,22,20,"S79"
"Somerset (Road)",2016,1,23,2.4,"S79"
"Somerset (Road)",2016,1,24,2.2,"S79"
"Somerset (Road)",2016,1,25,7.2,"S79"
"Somerset (Road)",2016,1,26,7.4,"S79"
"Somerset (Road)",2016,1,27,0,"S79"
"Somerset (Road)",2016,1,28,0,"S79"
"Somerset (Road)",2016,1,29,3.2,"S79"
"Somerset (Road)",2016,1,30,0,"S79"
"Somerset (Road)",2016,1,31,4,"S79"
"Simei",2016,1,1,1.6,"S84"
"Simei",2016,1,2,29,"S84"
"Simei",2016,1,3,11.8,"S84"
"Simei",2016,1,4,0,"S84"
"Simei",2016,1,5,0,"S84"
"Simei",2016,1,6,0,"S84"
"Simei",2016,1,7,0,"S84"
"Simei",2016,1,8,0,"S84"
"Simei",2016,1,9,0.2,"S84"
"Simei",2016,1,10,0,"S84"
"Simei",2016,1,11,0,"S84"
"Simei",2016,1,12,0,"S84"
"Simei",2016,1,13,0,"S84"
"Simei",2016,1,14,0,"S84"
"Simei",2016,1,15,1.6,"S84"
"Simei",2016,1,16,10.2,"S84"
"Simei",2016,1,17,13.6,"S84"
"Simei",2016,1,18,0,"S84"
"Simei",2016,1,19,0,"S84"
"Simei",2016,1,20,0.8,"S84"
"Simei",2016,1,21,0.8,"S84"
"Simei",2016,1,22,0.2,"S84"
"Simei",2016,1,23,6.2,"S84"
"Simei",2016,1,24,0,"S84"
"Simei",2016,1,25,1.8,"S84"
"Simei",2016,1,26,7.2,"S84"
"Simei",2016,1,27,0.4,"S84"
"Simei",2016,1,28,0.8,"S84"
"Simei",2016,1,29,0.2,"S84"
"Simei",2016,1,30,0,"S84"
"Simei",2016,1,31,0,"S84"
"Serangoon North",2016,1,1,3.8,"S110"
"Serangoon North",2016,1,2,19.4,"S110"
"Serangoon North",2016,1,3,3.2,"S110"
"Serangoon North",2016,1,4,2.6,"S110"
"Serangoon North",2016,1,5,0,"S110"
"Serangoon North",2016,1,6,0.8,"S110"
"Serangoon North",2016,1,7,0,"S110"
"Serangoon North",2016,1,8,0,"S110"
"Serangoon North",2016,1,9,5.6,"S110"
"Serangoon North",2016,1,10,0,"S110"
"Serangoon North",2016,1,11,2.2,"S110"
"Serangoon North",2016,1,12,0,"S110"
"Serangoon North",2016,1,13,0,"S110"
"Serangoon North",2016,1,14,0,"S110"
"Serangoon North",2016,1,15,60.6,"S110"
"Serangoon North",2016,1,16,1.6,"S110"
"Serangoon North",2016,1,17,34,"S110"
"Serangoon North",2016,1,18,2.2,"S110"
"Serangoon North",2016,1,19,1.2,"S110"
"Serangoon North",2016,1,20,4.8,"S110"
"Serangoon North",2016,1,21,0.4,"S110"
"Serangoon North",2016,1,22,2.8,"S110"
"Serangoon North",2016,1,23,4.6,"S110"
"Serangoon North",2016,1,24,3,"S110"
"Serangoon North",2016,1,25,4.8,"S110"
"Serangoon North",2016,1,26,1.2,"S110"
"Serangoon North",2016,1,27,0,"S110"
"Serangoon North",2016,1,28,0,"S110"
"Serangoon North",2016,1,29,0.6,"S110"
"Serangoon North",2016,1,30,0,"S110"
"Serangoon North",2016,1,31,0,"S110"
"Serangoon",2016,1,1,2,"S36"
"Serangoon",2016,1,2,29,"S36"
"Serangoon",2016,1,3,2.6,"S36"
"Serangoon",2016,1,4,6,"S36"
"Serangoon",2016,1,8,0,"S36"
"Serangoon",2016,1,9,8.6,"S36"
"Serangoon",2016,1,10,0,"S36"
"Serangoon",2016,1,11,1.2,"S36"
"Serangoon",2016,1,12,0,"S36"
"Serangoon",2016,1,13,0,"S36"
"Serangoon",2016,1,14,3.6,"S36"
"Serangoon",2016,1,15,16,"S36"
"Serangoon",2016,1,16,22,"S36"
"Serangoon",2016,1,17,8,"S36"
"Serangoon",2016,1,18,1.2,"S36"
"Serangoon",2016,1,19,5.4,"S36"
"Serangoon",2016,1,20,2.8,"S36"
"Serangoon",2016,1,21,0.6,"S36"
"Serangoon",2016,1,22,14.4,"S36"
"Serangoon",2016,1,23,5.2,"S36"
"Serangoon",2016,1,24,1.8,"S36"
"Serangoon",2016,1,25,7,"S36"
"Serangoon",2016,1,26,3.6,"S36"
"Serangoon",2016,1,27,0,"S36"
"Serangoon",2016,1,28,0,"S36"
"Serangoon",2016,1,29,2.6,"S36"
"Serangoon",2016,1,30,0,"S36"
"Serangoon",2016,1,31,0.2,"S36"
"Sentosa Island",2016,1,1,5.2,"S60"
"Sentosa Island",2016,1,2,27.6,"S60"
"Sentosa Island",2016,1,3,2,"S60"
"Sentosa Island",2016,1,4,16.2,"S60"
"Sentosa Island",2016,1,5,0,"S60"
"Sentosa Island",2016,1,6,0.8,"S60"
"Sentosa Island",2016,1,7,0,"S60"
"Sentosa Island",2016,1,8,0,"S60"
"Sentosa Island",2016,1,9,1,"S60"
"Sentosa Island",2016,1,10,0,"S60"
"Sentosa Island",2016,1,11,31.6,"S60"
"Sentosa Island",2016,1,12,0,"S60"
"Sentosa Island",2016,1,13,0,"S60"
"Sentosa Island",2016,1,14,18.2,"S60"
"Sentosa Island",2016,1,15,19.8,"S60"
"Sentosa Island",2016,1,16,0.2,"S60"
"Sentosa Island",2016,1,17,0,"S60"
"Sentosa Island",2016,1,18,35.8,"S60"
"Sentosa Island",2016,1,19,3.8,"S60"
"Sentosa Island",2016,1,20,7,"S60"
"Sentosa Island",2016,1,22,9.8,"S60"
"Sentosa Island",2016,1,25,1,"S60"
"Sembawang",2016,1,1,10.7,"S80"
"Sembawang",2016,1,2,20.1,"S80"
"Sembawang",2016,1,3,0.5,"S80"
"Sembawang",2016,1,4,0,"S80"
"Sembawang",2016,1,5,0,"S80"
"Sembawang",2016,1,6,0,"S80"
"Sembawang",2016,1,7,0,"S80"
"Sembawang",2016,1,8,0,"S80"
"Sembawang",2016,1,9,0,"S80"
"Sembawang",2016,1,10,0,"S80"
"Sembawang",2016,1,11,13.3,"S80"
"Sembawang",2016,1,12,0,"S80"
"Sembawang",2016,1,13,0,"S80"
"Sembawang",2016,1,14,5.2,"S80"
"Sembawang",2016,1,15,32.2,"S80"
"Sembawang",2016,1,16,0,"S80"
"Sembawang",2016,1,17,35,"S80"
"Sembawang",2016,1,18,1.2,"S80"
"Sembawang",2016,1,19,0,"S80"
"Sembawang",2016,1,20,0.6,"S80"
"Sembawang",2016,1,21,0,"S80"
"Sembawang",2016,1,22,1.7,"S80"
"Sembawang",2016,1,23,0,"S80"
"Sembawang",2016,1,24,0,"S80"
"Sembawang",2016,1,25,5.9,"S80"
"Sembawang",2016,1,26,0.7,"S80"
"Sembawang",2016,1,27,0,"S80"
"Sembawang",2016,1,28,12.5,"S80"
"Sembawang",2016,1,29,5.9,"S80"
"Sembawang",2016,1,30,0,"S80"
"Sembawang",2016,1,31,0.9,"S80"
"Semakau Island",2016,1,1,12,"S102"
"Semakau Island",2016,1,2,18.6,"S102"
"Semakau Island",2016,1,3,0.4,"S102"
"Semakau Island",2016,1,4,5,"S102"
"Semakau Island",2016,1,5,0,"S102"
"Semakau Island",2016,1,6,1,"S102"
"Semakau Island",2016,1,7,0,"S102"
"Semakau Island",2016,1,8,0.8,"S102"
"Semakau Island",2016,1,9,0.6,"S102"
"Semakau Island",2016,1,10,0,"S102"
"Semakau Island",2016,1,11,2.4,"S102"
"Semakau Island",2016,1,12,0,"S102"
"Semakau Island",2016,1,13,0,"S102"
"Semakau Island",2016,1,14,2.2,"S102"
"Semakau Island",2016,1,15,1,"S102"
"Semakau Island",2016,1,16,0,"S102"
"Semakau Island",2016,1,17,0,"S102"
"Semakau Island",2016,1,18,26.2,"S102"
"Semakau Island",2016,1,19,4.8,"S102"
"Semakau Island",2016,1,20,0.8,"S102"
"Semakau Island",2016,1,21,0,"S102"
"Semakau Island",2016,1,22,34.4,"S102"
"Semakau Island",2016,1,23,17.8,"S102"
"Semakau Island",2016,1,24,0,"S102"
"Semakau Island",2016,1,25,3,"S102"
"Semakau Island",2016,1,26,15,"S102"
"Semakau Island",2016,1,27,0,"S102"
"Semakau Island",2016,1,28,27,"S102"
"Semakau Island",2016,1,29,30,"S102"
"Semakau Island",2016,1,30,0,"S102"
"Semakau Island",2016,1,31,13.8,"S102"
"Seletar",2016,1,1,0.5,"S25"
"Seletar",2016,1,2,23.1,"S25"
"Seletar",2016,1,3,3.3,"S25"
"Seletar",2016,1,4,0,"S25"
"Seletar",2016,1,5,0,"S25"
"Seletar",2016,1,6,0,"S25"
"Seletar",2016,1,7,0,"S25"
"Seletar",2016,1,8,0,"S25"
"Seletar",2016,1,9,0,"S25"
"Seletar",2016,1,10,0,"S25"
"Seletar",2016,1,11,0,"S25"
"Seletar",2016,1,12,0,"S25"
"Seletar",2016,1,13,0,"S25"
"Seletar",2016,1,14,0,"S25"
"Seletar",2016,1,15,24.4,"S25"
"Seletar",2016,1,16,2.2,"S25"
"Seletar",2016,1,17,43,"S25"
"Seletar",2016,1,18,2.8,"S25"
"Seletar",2016,1,19,1.4,"S25"
"Seletar",2016,1,20,0.6,"S25"
"Seletar",2016,1,21,0.2,"S25"
"Seletar",2016,1,22,4.4,"S25"
